TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,UserCityName,UserCityCountryId,AttractionCityName,AttractionCityCountryId,ContinentName,RegionName,RegionContinentId,CountryName,CountryRegionId,AttractionType,Season,UserAvgRating,UserVisitCount,AttractionAvgRating,AttractionVisitCount,VisitModePopularity,AttractionTypePopularity
31962,84357,2018,12,4,673,5,2,8,51,1062.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,America,,,United States,8,Beaches,Winter,5.0,2,3.800617707618394,2914,10945,10917
31963,5082,2018,12,2,673,2,5,21,163,1396.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Winter,2.0,1,3.800617707618394,2914,21620,10917
31964,26329,2019,1,2,673,3,4,15,109,1434.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Winter,3.0,1,3.800617707618394,2914,21620,10917
31966,43966,2019,1,2,673,4,4,16,115,1546.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,New Zealand,16,Beaches,Winter,4.0,2,3.800617707618394,2914,21620,10917
31967,71493,2019,1,2,673,4,5,21,163,8357.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Winter,4.0,1,3.800617707618394,2914,21620,10917
31968,77297,2019,1,3,673,5,2,8,51,2046.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,America,,,United States,8,Beaches,Winter,5.0,3,3.800617707618394,2914,15217,10917
31969,40334,2019,1,4,673,5,5,18,139,1497.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,Russia,18,Beaches,Winter,5.0,1,3.800617707618394,2914,10945,10917
31970,55212,2019,1,3,673,5,4,15,109,314.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Winter,4.0,3,3.800617707618394,2914,15217,10917
31971,9204,2019,1,3,673,2,2,9,54,2209.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,America,,,Brazil,9,Beaches,Winter,2.0,1,3.800617707618394,2914,15217,10917
31972,46031,2019,1,3,673,3,2,8,48,441.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,America,,,Canada,8,Beaches,Winter,3.5,2,3.800617707618394,2914,15217,10917
31973,21089,2018,12,3,673,2,5,19,142,6513.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,Finland,19,Beaches,Winter,3.2,5,3.800617707618394,2914,15217,10917
31975,41661,2018,12,2,673,1,4,15,109,3981.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Winter,1.0,2,3.800617707618394,2914,21620,10917
31976,1088,2019,1,3,673,3,5,21,163,8221.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Winter,4.105263157894737,19,3.800617707618394,2914,15217,10917
31977,76699,2018,12,3,673,4,4,16,115,5488.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,New Zealand,16,Beaches,Winter,4.0,1,3.800617707618394,2914,15217,10917
31978,53894,2019,1,4,673,2,3,14,99,2996.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Cambodia,14,Beaches,Winter,2.0,1,3.800617707618394,2914,10945,10917
31980,11308,2018,12,2,673,3,4,15,109,3973.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Winter,3.0,1,3.800617707618394,2914,21620,10917
31981,18645,2019,1,2,673,4,5,20,151,6836.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,Italy,20,Beaches,Winter,4.0,1,3.800617707618394,2914,21620,10917
31982,85499,2018,12,3,673,1,5,20,157,270.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,Spain,20,Beaches,Winter,3.6666666666666665,3,3.800617707618394,2914,15217,10917
31983,37139,2019,1,3,673,3,4,15,109,535.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Winter,3.0,3,3.800617707618394,2914,15217,10917
31984,82926,2019,1,4,673,5,3,14,103,3385.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Malaysia,14,Beaches,Winter,5.0,1,3.800617707618394,2914,10945,10917
31985,85334,2019,1,3,673,2,4,15,109,4940.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Winter,2.0,1,3.800617707618394,2914,15217,10917
31986,52592,2019,1,2,673,1,2,9,54,2209.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,America,,,Brazil,9,Beaches,Winter,1.0,1,3.800617707618394,2914,21620,10917
31987,33728,2019,1,2,673,5,1,4,22,198.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Africa,,,South Africa,4,Beaches,Winter,5.0,1,3.800617707618394,2914,21620,10917
31988,25250,2018,12,4,673,3,3,14,99,2996.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Cambodia,14,Beaches,Winter,3.0,2,3.800617707618394,2914,10945,10917
31989,41915,2018,12,5,673,2,5,21,163,426.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Winter,2.0,1,3.800617707618394,2914,4525,10917
31992,50127,2019,1,2,673,3,3,12,88,2607.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Turkey,12,Beaches,Winter,4.0,2,3.800617707618394,2914,21620,10917
31993,85422,2019,1,2,673,4,4,16,115,5671.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,New Zealand,16,Beaches,Winter,4.5,4,3.800617707618394,2914,21620,10917
31995,29050,2019,1,3,673,2,5,20,152,6955.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,Malta,20,Beaches,Winter,3.5,2,3.800617707618394,2914,15217,10917
31997,30075,2018,8,4,673,4,3,13,93,2708.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,India,13,Beaches,Summer,4.0,1,3.800617707618394,2914,10945,10917
31998,40167,2018,12,2,673,3,2,8,51,1062.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,America,,,United States,8,Beaches,Winter,3.5,2,3.800617707618394,2914,21620,10917
31999,46453,2019,1,3,673,1,5,21,163,4161.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Winter,1.0,1,3.800617707618394,2914,15217,10917
32000,568,2018,12,2,673,3,1,4,22,136.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Africa,,,South Africa,4,Beaches,Winter,3.875,8,3.800617707618394,2914,21620,10917
32001,24966,2019,1,2,673,5,4,15,109,4024.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Winter,5.0,3,3.800617707618394,2914,21620,10917
32002,13855,2018,12,3,673,1,4,15,109,535.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Winter,2.3333333333333335,3,3.800617707618394,2914,15217,10917
32003,32430,2019,1,2,673,2,5,21,163,8097.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Winter,2.0,1,3.800617707618394,2914,21620,10917
32005,26499,2019,1,2,673,4,4,15,109,302.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Winter,3.875,8,3.800617707618394,2914,21620,10917
32006,3148,2019,1,2,673,3,4,15,109,5278.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Winter,3.0,1,3.800617707618394,2914,21620,10917
32007,76647,2019,1,3,673,1,4,15,109,3920.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Winter,1.0,1,3.800617707618394,2914,15217,10917
32008,26373,2018,12,3,673,3,5,21,163,8513.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Winter,3.5,2,3.800617707618394,2914,15217,10917
32009,11130,2018,12,5,673,2,3,14,103,3385.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Malaysia,14,Beaches,Winter,2.0,1,3.800617707618394,2914,4525,10917
32010,54065,2018,12,2,673,2,3,14,101,3098.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Indonesia,14,Beaches,Winter,2.0,1,3.800617707618394,2914,21620,10917
32012,78118,2018,12,3,673,4,3,11,69,2298.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,China,11,Beaches,Winter,4.0,1,3.800617707618394,2914,15217,10917
32013,61125,2018,12,5,673,1,3,12,89,2623.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,United Arab Emirates,12,Beaches,Winter,1.0,1,3.800617707618394,2914,4525,10917
32014,57318,2018,12,3,673,4,5,21,163,7915.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Winter,4.0,1,3.800617707618394,2914,15217,10917
32015,26872,2018,12,3,673,5,3,14,105,3451.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Philippines,14,Beaches,Winter,4.5,4,3.800617707618394,2914,15217,10917
32016,19004,2018,12,3,673,3,3,14,107,3586.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Thailand,14,Beaches,Winter,3.0,1,3.800617707618394,2914,15217,10917
32017,76113,2018,12,4,673,5,2,8,51,1061.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,America,,,United States,8,Beaches,Winter,4.5,4,3.800617707618394,2914,10945,10917
32018,67447,2018,12,3,673,3,3,14,106,3551.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Singapore,14,Beaches,Winter,3.0,1,3.800617707618394,2914,15217,10917
32019,13389,2018,12,2,673,3,4,15,109,4630.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Winter,3.5,2,3.800617707618394,2914,21620,10917
32020,54761,2018,12,3,673,2,4,15,109,535.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Winter,2.0,1,3.800617707618394,2914,15217,10917
32021,65188,2018,12,3,673,1,5,21,162,667.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,Netherlands,21,Beaches,Winter,1.0,1,3.800617707618394,2914,15217,10917
32022,38285,2018,12,3,673,1,2,8,51,693.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,America,,,United States,8,Beaches,Winter,1.0,1,3.800617707618394,2914,15217,10917
32023,29492,2018,12,2,673,5,1,4,22,107.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Africa,,,South Africa,4,Beaches,Winter,5.0,1,3.800617707618394,2914,21620,10917
32024,72688,2018,12,2,673,5,3,13,93,2683.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,India,13,Beaches,Winter,4.8,5,3.800617707618394,2914,21620,10917
32025,28777,2018,11,2,673,4,5,21,163,8460.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,3.75,4,3.800617707618394,2914,21620,10917
32026,58842,2018,12,4,673,2,3,14,101,3098.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Indonesia,14,Beaches,Winter,2.0,1,3.800617707618394,2914,10945,10917
32027,84003,2018,12,2,673,4,4,15,109,4691.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Winter,4.0,1,3.800617707618394,2914,21620,10917
32028,26763,2018,12,3,673,5,4,15,109,4303.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Winter,5.0,1,3.800617707618394,2914,15217,10917
32029,74472,2018,12,2,673,3,3,14,101,3013.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Indonesia,14,Beaches,Winter,3.0,1,3.800617707618394,2914,21620,10917
32030,85909,2018,11,2,673,5,5,21,163,8986.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,5.0,1,3.800617707618394,2914,21620,10917
32032,43987,2017,9,5,673,5,4,15,109,1434.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,5.0,1,3.800617707618394,2914,4525,10917
32033,53107,2018,12,2,673,3,2,8,51,876.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,America,,,United States,8,Beaches,Winter,3.0,1,3.800617707618394,2914,21620,10917
32034,52666,2018,12,4,673,4,3,14,101,3013.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Indonesia,14,Beaches,Winter,4.0,1,3.800617707618394,2914,10945,10917
32036,71055,2018,10,5,673,3,3,13,93,2690.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,India,13,Beaches,Fall,3.5,2,3.800617707618394,2914,4525,10917
32037,36167,2018,12,2,673,1,3,14,106,3551.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Singapore,14,Beaches,Winter,1.0,1,3.800617707618394,2914,21620,10917
32039,57603,2018,12,2,673,1,2,8,51,1327.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,America,,,United States,8,Beaches,Winter,1.0,1,3.800617707618394,2914,21620,10917
32040,64698,2018,12,2,673,2,5,20,157,7159.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,Spain,20,Beaches,Winter,2.0,1,3.800617707618394,2914,21620,10917
32041,2718,2018,12,2,673,5,3,13,93,2706.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,India,13,Beaches,Winter,5.0,1,3.800617707618394,2914,21620,10917
32042,55111,2018,11,5,673,5,5,21,163,8330.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,4.0,5,3.800617707618394,2914,4525,10917
32043,25176,2018,12,3,673,4,3,14,106,3551.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Singapore,14,Beaches,Winter,4.25,4,3.800617707618394,2914,15217,10917
32044,30244,2018,11,4,673,4,5,19,144,6609.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,Norway,19,Beaches,Fall,4.0,1,3.800617707618394,2914,10945,10917
32046,51081,2018,11,3,673,5,5,21,163,8424.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,4.8,5,3.800617707618394,2914,15217,10917
32047,36808,2018,11,2,673,2,3,14,107,3652.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Thailand,14,Beaches,Fall,2.0,1,3.800617707618394,2914,21620,10917
32048,56111,2018,12,4,673,4,4,15,109,4085.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Winter,4.0,3,3.800617707618394,2914,10945,10917
32049,68356,2018,11,2,673,2,5,21,163,4575.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,2.0,1,3.800617707618394,2914,21620,10917
32050,25517,2018,11,4,673,3,4,15,109,5315.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,3.5,2,3.800617707618394,2914,10945,10917
32051,64321,2018,11,5,673,5,5,21,163,4341.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,4.2,10,3.800617707618394,2914,4525,10917
32052,21419,2018,4,5,673,4,5,17,125,5824.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,Germany,17,Beaches,Spring,4.0,1,3.800617707618394,2914,4525,10917
32053,30096,2018,8,2,673,4,3,14,106,3551.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Singapore,14,Beaches,Summer,4.0,3,3.800617707618394,2914,21620,10917
32055,57727,2018,11,2,673,2,5,21,163,9009.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,2.0,1,3.800617707618394,2914,21620,10917
32056,70401,2018,11,2,673,4,3,14,106,3551.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Singapore,14,Beaches,Fall,4.0,1,3.800617707618394,2914,21620,10917
32057,51021,2018,11,2,673,2,5,21,163,8077.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,2.0,1,3.800617707618394,2914,21620,10917
32058,38620,2018,11,2,673,4,4,15,109,3915.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,4.5,2,3.800617707618394,2914,21620,10917
32059,57337,2018,11,3,673,5,3,14,101,3230.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Indonesia,14,Beaches,Fall,5.0,2,3.800617707618394,2914,15217,10917
32062,29908,2018,11,5,673,5,3,14,101,3107.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Indonesia,14,Beaches,Fall,5.0,1,3.800617707618394,2914,4525,10917
32063,55105,2018,11,5,673,5,3,12,89,2623.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,United Arab Emirates,12,Beaches,Fall,4.0,3,3.800617707618394,2914,4525,10917
32064,86216,2018,11,2,673,4,4,15,109,5121.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,4.0,1,3.800617707618394,2914,21620,10917
32067,76980,2018,10,3,673,3,3,14,101,3098.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Indonesia,14,Beaches,Fall,3.0,1,3.800617707618394,2914,15217,10917
32068,43707,2018,11,2,673,4,4,15,109,4983.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,4.0,1,3.800617707618394,2914,21620,10917
32069,80615,2018,11,2,673,5,2,8,51,1917.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,America,,,United States,8,Beaches,Fall,5.0,1,3.800617707618394,2914,21620,10917
32070,72807,2018,11,2,673,5,3,14,106,3551.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Singapore,14,Beaches,Fall,5.0,2,3.800617707618394,2914,21620,10917
32071,36483,2018,10,2,673,5,2,8,48,475.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,America,,,Canada,8,Beaches,Fall,4.0,3,3.800617707618394,2914,21620,10917
32073,2481,2018,10,4,673,3,3,14,106,3551.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Singapore,14,Beaches,Fall,3.0,1,3.800617707618394,2914,10945,10917
32074,54523,2018,10,2,673,4,5,21,160,7572.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,Ireland,21,Beaches,Fall,4.0,1,3.800617707618394,2914,21620,10917
32075,54797,2018,10,2,673,5,4,15,109,4940.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,5.0,1,3.800617707618394,2914,21620,10917
32076,36380,2018,10,2,673,4,3,14,108,3675.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Vietnam,14,Beaches,Fall,4.0,1,3.800617707618394,2914,21620,10917
32077,59640,2018,11,2,673,5,5,21,163,8135.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,5.0,1,3.800617707618394,2914,21620,10917
32078,69589,2018,10,2,673,4,4,15,109,161.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,4.0,1,3.800617707618394,2914,21620,10917
32079,86506,2018,7,2,673,3,4,15,109,3941.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,3.0,2,3.800617707618394,2914,21620,10917
32081,58075,2018,10,2,673,5,4,15,109,4303.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,5.0,1,3.800617707618394,2914,21620,10917
32082,75751,2018,10,2,673,5,2,8,51,796.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,America,,,United States,8,Beaches,Fall,4.5,2,3.800617707618394,2914,21620,10917
32085,14843,2018,8,5,673,3,5,21,163,9009.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,3.0,1,3.800617707618394,2914,4525,10917
32086,64445,2018,11,2,673,4,3,13,93,2835.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,India,13,Beaches,Fall,4.0,1,3.800617707618394,2914,21620,10917
32087,14698,2018,11,5,673,4,2,8,51,1554.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,America,,,United States,8,Beaches,Fall,4.0,1,3.800617707618394,2914,4525,10917
32088,52061,2018,10,5,673,4,5,21,163,743.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,4.0,1,3.800617707618394,2914,4525,10917
32092,54865,2018,10,2,673,5,5,21,163,426.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,3.7142857142857144,14,3.800617707618394,2914,21620,10917
32095,37857,2018,10,2,673,5,4,15,109,5261.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,5.0,1,3.800617707618394,2914,21620,10917
32096,28418,2018,10,3,673,5,5,21,163,1025.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,3.857142857142857,7,3.800617707618394,2914,15217,10917
32097,4034,2018,10,5,673,5,3,14,101,3230.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Indonesia,14,Beaches,Fall,4.8,15,3.800617707618394,2914,4525,10917
32099,21194,2018,10,4,673,5,5,21,158,7214.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,Belgium,21,Beaches,Fall,5.0,1,3.800617707618394,2914,10945,10917
32100,25162,2018,10,4,673,3,5,21,163,426.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,3.0,1,3.800617707618394,2914,10945,10917
32101,7173,2018,10,2,673,2,4,15,109,4543.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,2.0,1,3.800617707618394,2914,21620,10917
32102,71590,2018,10,2,673,4,5,21,163,8928.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,4.5,2,3.800617707618394,2914,21620,10917
32103,70739,2018,10,2,673,5,4,15,109,535.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,4.0,2,3.800617707618394,2914,21620,10917
32104,77920,2018,10,2,673,3,4,15,109,535.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,3.0,1,3.800617707618394,2914,21620,10917
32105,61092,2018,10,3,673,3,4,16,115,5488.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,New Zealand,16,Beaches,Fall,3.0,1,3.800617707618394,2914,15217,10917
32106,25022,2018,10,3,673,5,5,21,163,8195.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,5.0,1,3.800617707618394,2914,15217,10917
32108,51794,2018,10,2,673,2,4,15,109,1434.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,2.0,1,3.800617707618394,2914,21620,10917
32109,62611,2018,10,4,673,4,4,16,115,5622.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,New Zealand,16,Beaches,Fall,4.0,1,3.800617707618394,2914,10945,10917
32112,4053,2018,9,2,673,3,5,21,163,780.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,4.0,2,3.800617707618394,2914,21620,10917
32113,77004,2018,10,2,673,4,5,19,145,6701.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,Sweden,19,Beaches,Fall,4.5,2,3.800617707618394,2914,21620,10917
32115,33838,2018,10,4,673,4,4,15,109,3687.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,4.0,2,3.800617707618394,2914,10945,10917
32116,49013,2018,10,4,673,4,5,21,163,8679.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,4.0,1,3.800617707618394,2914,10945,10917
32117,49876,2018,10,4,673,4,3,12,89,2623.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,United Arab Emirates,12,Beaches,Fall,4.0,2,3.800617707618394,2914,10945,10917
32118,59238,2018,10,2,673,5,2,8,51,1801.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,America,,,United States,8,Beaches,Fall,5.0,1,3.800617707618394,2914,21620,10917
32119,24507,2018,10,3,673,4,4,15,109,1434.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,4.0,1,3.800617707618394,2914,15217,10917
32120,31785,2018,5,3,673,5,3,14,106,3551.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,Singapore,14,Beaches,Spring,4.5,4,3.800617707618394,2914,15217,10917
32121,64920,2018,10,3,673,4,5,21,163,8215.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,4.142857142857143,7,3.800617707618394,2914,15217,10917
32122,44718,2018,10,2,673,5,5,21,163,9023.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,5.0,1,3.800617707618394,2914,21620,10917
32123,47752,2018,10,2,673,5,5,21,163,8641.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,5.0,1,3.800617707618394,2914,21620,10917
32125,59802,2018,10,5,673,5,4,15,109,535.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,4.571428571428571,7,3.800617707618394,2914,4525,10917
32126,4768,2017,11,2,673,5,3,13,93,2819.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Asia,,,India,13,Beaches,Fall,4.5,2,3.800617707618394,2914,21620,10917
32127,79114,2018,10,2,673,2,2,8,51,1106.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,America,,,United States,8,Beaches,Fall,2.0,1,3.800617707618394,2914,21620,10917
32128,44052,2018,10,2,673,4,5,21,163,8959.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Fall,4.0,2,3.800617707618394,2914,21620,10917
32129,75746,2018,9,5,673,5,5,20,155,7023.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Europe,,,Portugal,20,Beaches,Fall,4.5,2,3.800617707618394,2914,4525,10917
32130,63473,2018,10,4,673,2,4,15,109,5349.0,1,13,Seminyak Beach,Seminyak,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,2.0,1,3.800617707618394,2914,10945,10917
